IBAN,IBAN-uri cheltuieli sectoare speciale actualizat 30.06.2014,http://static.anaf.ro/static/10/Anaf/Aplicatii/OP_FV/opfv2013/IBAN_ch_ss_30062014.txt,DENUMIRE,,,,
RO50TREZ23A680000570000X,ASIGURARI SI ASISTENTA SOCIALA,ASISTENTA SOCIALA,,,,,
RO47TREZ23A680000590000X,ASIGURARI SI ASISTENTA SOCIALA,ALTE CHELTUIELI,,,,,
RO38TREZ23A680000650000X,ASIGURARI SI ASISTENTA SOCIALA,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,,
RO29TREZ23A680000710000X,ASIGURARI SI ASISTENTA SOCIALA,ACTIVE NEFINANCIARE,,,,,
RO76TREZ23A680000720000X,ASIGURARI SI ASISTENTA SOCIALA,ACTIVE FINANCIARE,,,,,
RO23TREZ23A680000750000X,ASIGURARI SI ASISTENTA SOCIALA,FONDUL NATIONAL DE DEZVOLTARE,,,,,
RO23TREZ23A680000750000X,ASIGURARI SI ASISTENTA SOCIALA,Asigurari si asistenta sociala,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO23TREZ23A680000750000X,ASIGURARI SI ASISTENTA SOCIALA,Asigurari si asistenta sociala,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO23TREZ23A680000750000X,ASIGURARI SI ASISTENTA SOCIALA,Asigurari si asistenta sociala,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO64TREZ23A680000800000X,ASIGURARI SI ASISTENTA SOCIALA,IMPRUMUTURI,,,,,
RO14TREZ23A680000810000X,ASIGURARI SI ASISTENTA SOCIALA,RAMBURSARI DE CREDITE,,,,,
RO08TREZ23A680000850000X,ASIGURARI SI ASISTENTA SOCIALA,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,,
RO88TREZ23A700000100000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,CHELTUIELI DE PERSONAL,,,,
RO73TREZ23A700000200000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,BUNURI SI SERVICII,,,,
RO58TREZ23A700000300000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,DOBANZI,,,,
RO43TREZ23A700000400000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,SUBVENTII,,,,
RO75TREZ23A700000510000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,
RO69TREZ23A700000550000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,ALTE TRANSFERURI,,,,
RO19TREZ23A700000560000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,
RO66TREZ23A700000570000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,ASISTENTA SOCIALA,,,,
RO63TREZ23A700000590000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,ALTE CHELTUIELI,,,,
RO54TREZ23A700000650000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,
RO45TREZ23A700000710000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,ACTIVE NEFINANCIARE,,,,
RO92TREZ23A700000720000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,ACTIVE FINANCIARE,,,,
RO39TREZ23A700000750000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,FONDUL NATIONAL DE DEZVOLTARE,,,,
RO39TREZ23A700000750000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,Locuinte,servicii si dezvoltare publica,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO39TREZ23A700000750000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,Locuinte,servicii si dezvoltare publica,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO39TREZ23A700000750000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,Locuinte,servicii si dezvoltare publica,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO80TREZ23A700000800000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,IMPRUMUTURI,,,,
RO30TREZ23A700000810000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,RAMBURSARI DE CREDITE,,,,
RO24TREZ23A700000850000X,LOCUINTE,SERVICII SI DEZVOLTARE PUBLICA,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,
RO23TREZ23A740000100000X,PROTECTIA MEDIULUI,CHELTUIELI DE PERSONAL,,,,,
RO08TREZ23A740000200000X,PROTECTIA MEDIULUI,BUNURI SI SERVICII,,,,,
RO90TREZ23A740000300000X,PROTECTIA MEDIULUI,DOBANZI,,,,,
RO75TREZ23A740000400000X,PROTECTIA MEDIULUI,SUBVENTII,,,,,
RO10TREZ23A740000510000X,PROTECTIA MEDIULUI,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,,
RO04TREZ23A740000550000X,PROTECTIA MEDIULUI,ALTE TRANSFERURI,,,,,
RO51TREZ23A740000560000X,PROTECTIA MEDIULUI,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,,
RO98TREZ23A740000570000X,PROTECTIA MEDIULUI,ASISTENTA SOCIALA,,,,,
RO95TREZ23A740000590000X,PROTECTIA MEDIULUI,ALTE CHELTUIELI,,,,,
RO86TREZ23A740000650000X,PROTECTIA MEDIULUI,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,,
RO77TREZ23A740000710000X,PROTECTIA MEDIULUI,ACTIVE NEFINANCIARE,,,,,
RO27TREZ23A740000720000X,PROTECTIA MEDIULUI,ACTIVE FINANCIARE,,,,,
RO71TREZ23A740000750000X,PROTECTIA MEDIULUI,FONDUL NATIONAL DE DEZVOLTARE,,,,,
RO71TREZ23A740000750000X,PROTECTIA MEDIULUI,Protectia mediului,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO71TREZ23A740000750000X,PROTECTIA MEDIULUI,Protectia mediului,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO71TREZ23A740000750000X,PROTECTIA MEDIULUI,Protectia mediului,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO15TREZ23A740000800000X,PROTECTIA MEDIULUI,IMPRUMUTURI,,,,,
RO62TREZ23A740000810000X,PROTECTIA MEDIULUI,RAMBURSARI DE CREDITE,,,,,
RO56TREZ23A740000850000X,PROTECTIA MEDIULUI,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,,
RO71TREZ23A800000100000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,CHELTUIELI DE PERSONAL,,,,
RO56TREZ23A800000200000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,BUNURI SI SERVICII,,,,
RO41TREZ23A800000300000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,DOBANZI,,,,
RO26TREZ23A800000400000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,SUBVENTII,,,,
RO58TREZ23A800000510000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,
RO52TREZ23A800000550000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,ALTE TRANSFERURI,,,,
RO02TREZ23A800000560000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,
RO49TREZ23A800000570000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,ASISTENTA SOCIALA,,,,
RO46TREZ23A800000590000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,ALTE CHELTUIELI,,,,
RO37TREZ23A800000650000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,
RO28TREZ23A800000710000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,ACTIVE NEFINANCIARE,,,,
RO75TREZ23A800000720000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,ACTIVE FINANCIARE,,,,
RO22TREZ23A800000750000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,FONDUL NATIONAL DE DEZVOLTARE,,,,
RO22TREZ23A800000750000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,Actiuni generale economice,comerciale si de munca,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO22TREZ23A800000750000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,Actiuni generale economice,comerciale si de munca,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO22TREZ23A800000750000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,Actiuni generale economice,comerciale si de munca,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO63TREZ23A800000800000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,IMPRUMUTURI,,,,
RO13TREZ23A800000810000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,RAMBURSARI DE CREDITE,,,,
RO07TREZ23A800000850000X,ACTIUNI GENERALE ECONOMICE,COMERCIALE SI DE MUNCA,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,
RO79TREZ23A810000100000X,COMBUSTIBILI SI ENERGIE,CHELTUIELI DE PERSONAL,,,,,
RO64TREZ23A810000200000X,COMBUSTIBILI SI ENERGIE,BUNURI SI SERVICII,,,,,
RO49TREZ23A810000300000X,COMBUSTIBILI SI ENERGIE,DOBANZI,,,,,
RO34TREZ23A810000400000X,COMBUSTIBILI SI ENERGIE,SUBVENTII,,,,,
RO66TREZ23A810000510000X,COMBUSTIBILI SI ENERGIE,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,,
RO60TREZ23A810000550000X,COMBUSTIBILI SI ENERGIE,ALTE TRANSFERURI,,,,,
RO10TREZ23A810000560000X,COMBUSTIBILI SI ENERGIE,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,,
RO57TREZ23A810000570000X,COMBUSTIBILI SI ENERGIE,ASISTENTA SOCIALA,,,,,
RO54TREZ23A810000590000X,COMBUSTIBILI SI ENERGIE,ALTE CHELTUIELI,,,,,
RO45TREZ23A810000650000X,COMBUSTIBILI SI ENERGIE,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,,
RO36TREZ23A810000710000X,COMBUSTIBILI SI ENERGIE,ACTIVE NEFINANCIARE,,,,,
RO83TREZ23A810000720000X,COMBUSTIBILI SI ENERGIE,ACTIVE FINANCIARE,,,,,
RO30TREZ23A810000750000X,COMBUSTIBILI SI ENERGIE,FONDUL NATIONAL DE DEZVOLTARE,,,,,
RO30TREZ23A810000750000X,COMBUSTIBILI SI ENERGIE,Combustibili si energie,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO30TREZ23A810000750000X,COMBUSTIBILI SI ENERGIE,Combustibili si energie,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO30TREZ23A810000750000X,COMBUSTIBILI SI ENERGIE,Combustibili si energie,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO71TREZ23A810000800000X,COMBUSTIBILI SI ENERGIE,IMPRUMUTURI,,,,,
RO21TREZ23A810000810000X,COMBUSTIBILI SI ENERGIE,RAMBURSARI DE CREDITE,,,,,
RO15TREZ23A810000850000X,COMBUSTIBILI SI ENERGIE,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,,
RO87TREZ23A820000100000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,CHELTUIELI DE PERSONAL,,,,
RO72TREZ23A820000200000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,BUNURI SI SERVICII,,,,
RO57TREZ23A820000300000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,DOBANZI,,,,
RO42TREZ23A820000400000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,SUBVENTII,,,,
RO74TREZ23A820000510000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,
RO68TREZ23A820000550000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,ALTE TRANSFERURI,,,,
RO18TREZ23A820000560000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,
RO65TREZ23A820000570000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,ASISTENTA SOCIALA,,,,
RO62TREZ23A820000590000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,ALTE CHELTUIELI,,,,
RO53TREZ23A820000650000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,
RO44TREZ23A820000710000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,ACTIVE NEFINANCIARE,,,,
RO91TREZ23A820000720000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,ACTIVE FINANCIARE,,,,
RO38TREZ23A820000750000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,FONDUL NATIONAL DE DEZVOLTARE,,,,
RO38TREZ23A820000750000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,Industria extractiva,prelucratoare si constructii,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO38TREZ23A820000750000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,Industria extractiva,prelucratoare si constructii,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO38TREZ23A820000750000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,Industria extractiva,prelucratoare si constructii,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,
RO79TREZ23A820000800000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,IMPRUMUTURI,,,,
RO29TREZ23A820000810000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,RAMBURSARI DE CREDITE,,,,
RO23TREZ23A820000850000X,INDUSTRIA EXTRACTIVA,PRELUCRATOARE SI CONSTRUCTII,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,
RO95TREZ23A830000100000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,CHELTUIELI DE PERSONAL,,,
RO80TREZ23A830000200000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,BUNURI SI SERVICII,,,
RO65TREZ23A830000300000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,DOBANZI,,,
RO50TREZ23A830000400000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,SUBVENTII,,,
RO82TREZ23A830000510000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,
RO76TREZ23A830000550000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,ALTE TRANSFERURI,,,
RO26TREZ23A830000560000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,
RO73TREZ23A830000570000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,ASISTENTA SOCIALA,,,
RO70TREZ23A830000590000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,ALTE CHELTUIELI,,,
RO61TREZ23A830000650000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,
RO52TREZ23A830000710000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,ACTIVE NEFINANCIARE,,,
RO02TREZ23A830000720000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,ACTIVE FINANCIARE,,,
RO46TREZ23A830000750000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,FONDUL NATIONAL DE DEZVOLTARE,,,
RO46TREZ23A830000750000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,Agricultura,silvicultura,piscicultura si vanatoare,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE
RO46TREZ23A830000750000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,Agricultura,silvicultura,piscicultura si vanatoare,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE
RO46TREZ23A830000750000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,Agricultura,silvicultura,piscicultura si vanatoare,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE
RO87TREZ23A830000800000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,IMPRUMUTURI,,,
RO37TREZ23A830000810000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,RAMBURSARI DE CREDITE,,,
RO31TREZ23A830000850000X,AGRICULTURA,SILVICULTURA,PISCICULTURA SI VANATOARE,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,
RO06TREZ23A840000100000X,TRANSPORTURI,CHELTUIELI DE PERSONAL,,,,,
RO88TREZ23A840000200000X,TRANSPORTURI,BUNURI SI SERVICII,,,,,
RO73TREZ23A840000300000X,TRANSPORTURI,DOBANZI,,,,,
RO58TREZ23A840000400000X,TRANSPORTURI,SUBVENTII,,,,,
RO90TREZ23A840000510000X,TRANSPORTURI,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,,
RO84TREZ23A840000550000X,TRANSPORTURI,ALTE TRANSFERURI,,,,,
RO34TREZ23A840000560000X,TRANSPORTURI,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,,
RO81TREZ23A840000570000X,TRANSPORTURI,ASISTENTA SOCIALA,,,,,
RO78TREZ23A840000590000X,TRANSPORTURI,ALTE CHELTUIELI,,,,,
RO69TREZ23A840000650000X,TRANSPORTURI,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,,
RO60TREZ23A840000710000X,TRANSPORTURI,ACTIVE NEFINANCIARE,,,,,
RO10TREZ23A840000720000X,TRANSPORTURI,ACTIVE FINANCIARE,,,,,
RO54TREZ23A840000750000X,TRANSPORTURI,FONDUL NATIONAL DE DEZVOLTARE,,,,,
RO54TREZ23A840000750000X,TRANSPORTURI,Transporturi,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO54TREZ23A840000750000X,TRANSPORTURI,Transporturi,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO54TREZ23A840000750000X,TRANSPORTURI,Transporturi,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO95TREZ23A840000800000X,TRANSPORTURI,IMPRUMUTURI,,,,,
RO45TREZ23A840000810000X,TRANSPORTURI,RAMBURSARI DE CREDITE,,,,,
RO39TREZ23A840000850000X,TRANSPORTURI,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,,
RO14TREZ23A850000100000X,COMUNICATII,CHELTUIELI DE PERSONAL,,,,,
RO96TREZ23A850000200000X,COMUNICATII,BUNURI SI SERVICII,,,,,
RO81TREZ23A850000300000X,COMUNICATII,DOBANZI,,,,,
RO66TREZ23A850000400000X,COMUNICATII,SUBVENTII,,,,,
RO98TREZ23A850000510000X,COMUNICATII,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,,
RO92TREZ23A850000550000X,COMUNICATII,ALTE TRANSFERURI,,,,,
RO42TREZ23A850000560000X,COMUNICATII,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,,
RO89TREZ23A850000570000X,COMUNICATII,ASISTENTA SOCIALA,,,,,
RO86TREZ23A850000590000X,COMUNICATII,ALTE CHELTUIELI,,,,,
RO77TREZ23A850000650000X,COMUNICATII,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,,
RO68TREZ23A850000710000X,COMUNICATII,ACTIVE NEFINANCIARE,,,,,
RO18TREZ23A850000720000X,COMUNICATII,ACTIVE FINANCIARE,,,,,
RO62TREZ23A850000750000X,COMUNICATII,FONDUL NATIONAL DE DEZVOLTARE,,,,,
RO62TREZ23A850000750000X,COMUNICATII,Comunicatii,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO62TREZ23A850000750000X,COMUNICATII,Comunicatii,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO62TREZ23A850000750000X,COMUNICATII,Comunicatii,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO06TREZ23A850000800000X,COMUNICATII,IMPRUMUTURI,,,,,
RO53TREZ23A850000810000X,COMUNICATII,RAMBURSARI DE CREDITE,,,,,
RO47TREZ23A850000850000X,COMUNICATII,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,,
RO22TREZ23A860000100000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,CHELTUIELI DE PERSONAL,,,,,
RO07TREZ23A860000200000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,BUNURI SI SERVICII,,,,,
RO89TREZ23A860000300000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,DOBANZI,,,,,
RO74TREZ23A860000400000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,SUBVENTII,,,,,
RO09TREZ23A860000510000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,,
RO03TREZ23A860000550000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,ALTE TRANSFERURI,,,,,
RO50TREZ23A860000560000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,,
RO97TREZ23A860000570000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,ASISTENTA SOCIALA,,,,,
RO94TREZ23A860000590000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,ALTE CHELTUIELI,,,,,
RO85TREZ23A860000650000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,,
RO76TREZ23A860000710000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,ACTIVE NEFINANCIARE,,,,,
RO26TREZ23A860000720000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,ACTIVE FINANCIARE,,,,,
RO70TREZ23A860000750000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,FONDUL NATIONAL DE DEZVOLTARE,,,,,
RO70TREZ23A860000750000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,Cercetare si dezvoltare in domeniul economic,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO70TREZ23A860000750000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,Cercetare si dezvoltare in domeniul economic,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO70TREZ23A860000750000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,Cercetare si dezvoltare in domeniul economic,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO14TREZ23A860000800000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,IMPRUMUTURI,,,,,
RO61TREZ23A860000810000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,RAMBURSARI DE CREDITE,,,,,
RO55TREZ23A860000850000X,CERCETARE SI DEZVOLTARE IN DOMENIUL ECONOMIC,PLATI EFECTUATE IN ANII PRECEDENTI SI RECUPERATE IN ANUL CURENT,,,,,
RO30TREZ23A870000100000X,ALTE ACTIUNI ECONOMICE,CHELTUIELI DE PERSONAL,,,,,
RO15TREZ23A870000200000X,ALTE ACTIUNI ECONOMICE,BUNURI SI SERVICII,,,,,
RO97TREZ23A870000300000X,ALTE ACTIUNI ECONOMICE,DOBANZI,,,,,
RO82TREZ23A870000400000X,ALTE ACTIUNI ECONOMICE,SUBVENTII,,,,,
RO17TREZ23A870000510000X,ALTE ACTIUNI ECONOMICE,TRANSFERURI INTRE UNITATI ALE ADMINISTRATIEI PUBLICE,,,,,
RO11TREZ23A870000550000X,ALTE ACTIUNI ECONOMICE,ALTE TRANSFERURI,,,,,
RO58TREZ23A870000560000X,ALTE ACTIUNI ECONOMICE,PROIECTE CU FINANTARE DIN FONDURI EXTERNE NERAMBURSABILE (FEN) POSTADERARE,,,,,
RO08TREZ23A870000570000X,ALTE ACTIUNI ECONOMICE,ASISTENTA SOCIALA,,,,,
RO05TREZ23A870000590000X,ALTE ACTIUNI ECONOMICE,ALTE CHELTUIELI,,,,,
RO93TREZ23A870000650000X,ALTE ACTIUNI ECONOMICE,CHELTUIELI AFERENTE PROGRAMELOR CU FINANTARE RAMBURSABILA,,,,,
RO84TREZ23A870000710000X,ALTE ACTIUNI ECONOMICE,ACTIVE NEFINANCIARE,,,,,
RO34TREZ23A870000720000X,ALTE ACTIUNI ECONOMICE,ACTIVE FINANCIARE,,,,,
RO78TREZ23A870000750000X,ALTE ACTIUNI ECONOMICE,FONDUL NATIONAL DE DEZVOLTARE,,,,,
RO78TREZ23A870000750000X,ALTE ACTIUNI ECONOMICE,Alte actiuni economice,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO78TREZ23A870000750000X,ALTE ACTIUNI ECONOMICE,Alte actiuni economice,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO78TREZ23A870000750000X,ALTE ACTIUNI ECONOMICE,Alte actiuni economice,TITLUL XIV FONDUL NATIONAL DE DEZVOLTARE,,,,
RO22TREZ23A870000800000X,ALTE ACTIUNI ECONOMICE,IMPRUMUTURI,,,,,
RO69TREZ23A870000810000X,ALTE ACTIUNI ECONOMICE,RAMBURSARI DE CREDITE,,,,,
